id,URL,title
UC2kyQhzGOB-JPgcQX9OMgEw,http://www.youtube.com/channel/UC2kyQhzGOB-JPgcQX9OMgEw,◊⁄π»§§§¡§´
UC3-d-ftiuWI7AzMoZZafxFA,http://www.youtube.com/channel/UC3-d-ftiuWI7AzMoZZafxFA,•Ï•Ù•£°§•¢•ø•Û
UC37P2To-pPbd11ocMZ9SyWg,http://www.youtube.com/channel/UC37P2To-pPbd11ocMZ9SyWg,Kyoka Ch. -Ìëº‹-
UC3FIqsHVUGFThUAxLUYZiNg,http://www.youtube.com/channel/UC3FIqsHVUGFThUAxLUYZiNg,•∑•π•ø©`•Ω•À•¢ Ch.
UC3KldSym-HTLMkvitStsNTw,http://www.youtube.com/channel/UC3KldSym-HTLMkvitStsNTw,ÃÏú∫•À•¢
UC3QnUPDxkrqGW3W-x077djA,http://www.youtube.com/channel/UC3QnUPDxkrqGW3W-x077djA,‚è¿Ú§Ï§Û
UC3TeS4Z_bzfO9GOi_nIgy8Q,http://www.youtube.com/channel/UC3TeS4Z_bzfO9GOi_nIgy8Q,º™¡º§≠§È§Í \ Kira Kirari Ch
UC3TlnHMKgmYFjDPzkyW1q2w,http://www.youtube.com/channel/UC3TlnHMKgmYFjDPzkyW1q2w,±»”õg§Ï§§§È-Hiuzawa Reira
UC3UuaALZkf0boBO5hBd4d_A,http://www.youtube.com/channel/UC3UuaALZkf0boBO5hBd4d_A,±Ã»~•Í•¢
UC3xQCiEPSkco54WhuiDcngw,http://www.youtube.com/channel/UC3xQCiEPSkco54WhuiDcngw,YOSHIKA°§Ch.
UC3zSmwgOOIjWUbus4cZIUPg,http://www.youtube.com/channel/UC3zSmwgOOIjWUbus4cZIUPg,MUS1CA
UC4-6LsAS6GPSJJkhSAtxj3w,http://www.youtube.com/channel/UC4-6LsAS6GPSJJkhSAtxj3w,–«Ωµ•Ë•Î
UC48qNNNCDGtjuPBvA8jxHew,http://www.youtube.com/channel/UC48qNNNCDGtjuPBvA8jxHew,”˘æ∞•ƒ•≠
UC4ADouOPFeavV6trj_1kWdg,http://www.youtube.com/channel/UC4ADouOPFeavV6trj_1kWdg,Ï§¶§¡§„§Û
UC4OAmxLab5tVF094Sgry6hw,http://www.youtube.com/channel/UC4OAmxLab5tVF094Sgry6hw,∞≤–ƒ‘∫§ﬂ§µ
UC4OeUf_KfYRrwksschtRYow,http://www.youtube.com/channel/UC4OeUf_KfYRrwksschtRYow,ª®‰e•≠•Á•¶
UC4PEfBAUoAHbCfsoTblq5mA,http://www.youtube.com/channel/UC4PEfBAUoAHbCfsoTblq5mA,ice
UC4g6i7aL2fn2EME3r9fEHxA,http://www.youtube.com/channel/UC4g6i7aL2fn2EME3r9fEHxA,Ì‘öÍ§Ê§È
UC4nXxql27UWzf1QBGwnI75g,http://www.youtube.com/channel/UC4nXxql27UWzf1QBGwnI75g,œº¥‰§“§”§≠
UC5J9kElSRDDlaQc2-BSKLoQ,http://www.youtube.com/channel/UC5J9kElSRDDlaQc2-BSKLoQ,§¢§ﬁ§Õ§‚§‚
UC5KnT0tNsYVVh44lQj-S1JQ,http://www.youtube.com/channel/UC5KnT0tNsYVVh44lQj-S1JQ,Õı√Õ§¡§ø§‡
UC5UItsTdKsAW2dq249v_tVw,http://www.youtube.com/channel/UC5UItsTdKsAW2dq249v_tVw,∞◊ Øœ„‘¬
UC5XQhzMH08PgWa4Zp02Gcsw,http://www.youtube.com/channel/UC5XQhzMH08PgWa4Zp02Gcsw,‘¬◊œ•¢•Í•¢
UC5ZEWtlwM3d4x4iLDOnzuww,http://www.youtube.com/channel/UC5ZEWtlwM3d4x4iLDOnzuww,ºÜÇ}§™§»
UC5canh7-1Ff_UfAi5CjOntw,http://www.youtube.com/channel/UC5canh7-1Ff_UfAi5CjOntw,mashiro Ch. —©‹áÓÆ§ﬁ§∑§Ì
UC5zO6IFsWSUHMYgJMv81XKg,http://www.youtube.com/channel/UC5zO6IFsWSUHMYgJMv81XKg,shin
UC64Qf9294_6lHJR_HG6TOzw,http://www.youtube.com/channel/UC64Qf9294_6lHJR_HG6TOzw,åm ÿ§Ê§Í
UC6FprWVXuULaY9mZOcqTe4A,http://www.youtube.com/channel/UC6FprWVXuULaY9mZOcqTe4A,∏ “Ù§¢§‡
UC6K3oijuMQZYOH2D4hpoAzw,http://www.youtube.com/channel/UC6K3oijuMQZYOH2D4hpoAzw,Ibuki
UC6OZA-G0UCpuUcILPsTYqNw,http://www.youtube.com/channel/UC6OZA-G0UCpuUcILPsTYqNw,œ¶¿◊§Ø§Ï§ 
UC6SbFlqvhVWRbfKpHgTNLpQ,http://www.youtube.com/channel/UC6SbFlqvhVWRbfKpHgTNLpQ,•·•Î•∑•Â -Malstr°§m-
UC6bD0BolIyRtVCXL0SKn8Yw,http://www.youtube.com/channel/UC6bD0BolIyRtVCXL0SKn8Yw,ÃÏ«Á§€§´§Î-Amanohare Hokaru-
UC6nuWaxptpHsENyAMyYGv5A,http://www.youtube.com/channel/UC6nuWaxptpHsENyAMyYGv5A,√®ëı§™§Ê§¡
UC6tIt6kTcMPI0t-Mml0jE1g,http://www.youtube.com/channel/UC6tIt6kTcMPI0t-Mml0jE1g,œ‰ƒÀ§ §´§ﬂ
UC6uDDNT7Hq6elq6FZ21mtKw,http://www.youtube.com/channel/UC6uDDNT7Hq6elq6FZ21mtKw,–ƒ¡µ“Ù§‡§§§Î
UC7A7bGRVdIwo93nqnA3x-OQ,http://www.youtube.com/channel/UC7A7bGRVdIwo93nqnA3x-OQ,∆ÄÜD§Ÿ§Í§£
UC7ABxKoeegzoh5-pzXrpahg,http://www.youtube.com/channel/UC7ABxKoeegzoh5-pzXrpahg,«ßø’§®§§§Î
UC7CtvN04ublW4LGTPksG6mg,http://www.youtube.com/channel/UC7CtvN04ublW4LGTPksG6mg,Figaro
UC7EJ9bOU9uPfbsfywy26siw,http://www.youtube.com/channel/UC7EJ9bOU9uPfbsfywy26siw,◊œ‘¬§Î§‘°≤Shinotsuki Lupi°≥
UC7GlwpI06mf8wQflsW7frTw,http://www.youtube.com/channel/UC7GlwpI06mf8wQflsW7frTw,ÔLƒß–°œ¸
UC7H4hx8nEq2SYhKhzBLv3nA,http://www.youtube.com/channel/UC7H4hx8nEq2SYhKhzBLv3nA,âÙ√ﬂ§Ê§È§· -Yumemi Yurame-
UC7cZJOAJZD1W4aOfqnRgWiA,http://www.youtube.com/channel/UC7cZJOAJZD1W4aOfqnRgWiA,§‡§Û§‚§√§∑§Â
UC7kKas839rWZQQrPwD_TOZw,http://www.youtube.com/channel/UC7kKas839rWZQQrPwD_TOZw,Nia Ch.…Ò∞◊ •À•¢
UC7qN-AkrKqVu7uRvugXKirw,http://www.youtube.com/channel/UC7qN-AkrKqVu7uRvugXKirw,•¢•”•πch. Abyss Song Syndrome
UC7quFGFol7Jjeu1-Qq3Fe7g,http://www.youtube.com/channel/UC7quFGFol7Jjeu1-Qq3Fe7g,Œ¥ø’§¢§§§π-miruku ice-
UC84G6W4LIZVzKvEUUTR-2UQ,http://www.youtube.com/channel/UC84G6W4LIZVzKvEUUTR-2UQ,akari Ch. ª–Æ§¢§´§Í
UC8LJJ1HOq_z8Uaycot6L_Xw,http://www.youtube.com/channel/UC8LJJ1HOq_z8Uaycot6L_Xw,’Ê∞◊•Ê•≠*JPN Vtuber
UC8OvqHdB43m1ot3Z1I3rRWg,http://www.youtube.com/channel/UC8OvqHdB43m1ot3Z1I3rRWg,•Ù•£•Ù°§•∑•Î•Ù•£
UC8TVZmQuOl0GNbpvThwwSdQ,http://www.youtube.com/channel/UC8TVZmQuOl0GNbpvThwwSdQ,wouca
UC8VlcljjGFb4-Ny2Heb0-ew,http://www.youtube.com/channel/UC8VlcljjGFb4-Ny2Heb0-ew,§¶§ÈÔà ΩCÃ≠ - Conta Urameshi -
UC8Vvsh4EfDPUur04nwoNdwQ,http://www.youtube.com/channel/UC8Vvsh4EfDPUur04nwoNdwQ,Õ˚ÃÔ§Ï§Û
UC8W8jZ1P9bhJFYLelr3EvIQ,http://www.youtube.com/channel/UC8W8jZ1P9bhJFYLelr3EvIQ,üÙ√˜À¬§´§∞§È - Tomyoji Kagura -
UC8aX9PlW8Xc8xU3ZDlwpdNA,http://www.youtube.com/channel/UC8aX9PlW8Xc8xU3ZDlwpdNA,œ„◊µ§≠§ §≥ Kashii Kinako
UC8xRXK8HtF01hodIFA-p04A,http://www.youtube.com/channel/UC8xRXK8HtF01hodIFA-p04A,∞◊Ç„§Ø§È§≤
UC9EW3OXV-0-XFm2Ufmpsl1A,http://www.youtube.com/channel/UC9EW3OXV-0-XFm2Ufmpsl1A,–°œƒ§ﬂ§ §‚ 
UC9IiHP81lN0Jgs82T79Dbtw,http://www.youtube.com/channel/UC9IiHP81lN0Jgs82T79Dbtw,ÏF∫£§ﬂ§È
UC9XmtaWbavinTxsZPEvgzlg,http://www.youtube.com/channel/UC9XmtaWbavinTxsZPEvgzlg,Neonoah Ch. ±Ã…˙§Õ§Œ
UC9Zxn6Ez26h8PWDY7Ka-6zg,http://www.youtube.com/channel/UC9Zxn6Ez26h8PWDY7Ka-6zg,»Ù≤› ŸÉ∑ä™
UC9qEMAQQes2PNcBXYSF-X7g,http://www.youtube.com/channel/UC9qEMAQQes2PNcBXYSF-X7g,ª∆Ω•ﬁ•¢•∏
UC9zLKU6WiRdcKtAh-6o_zmA,http://www.youtube.com/channel/UC9zLKU6WiRdcKtAh-6o_zmA,Muan ch.¥ƒ§‡§¢§Û
UCA1EQIRhhEATgqx3-MvHASQ,http://www.youtube.com/channel/UCA1EQIRhhEATgqx3-MvHASQ,ChumuNote
UCAUicVZlApAIhcdL9df3gWw,http://www.youtube.com/channel/UCAUicVZlApAIhcdL9df3gWw,“ÙÈT§Î§≠ 
UCAeUAoErmFeMeaq3bhPg8oQ,http://www.youtube.com/channel/UCAeUAoErmFeMeaq3bhPg8oQ,âÙ…Ó§·§Î
UCAeh9Jfzv7JdAqdRL4x5LWA,http://www.youtube.com/channel/UCAeh9Jfzv7JdAqdRL4x5LWA,§Í§Á§¶ - Ryo Ch. -
UCAflRAT6B_7nvxAK72ztN3A,http://www.youtube.com/channel/UCAflRAT6B_7nvxAK72ztN3A,∏ ∏§π§‚§¢
UCAgYPad1QNRcTIzZEZPrKpQ,http://www.youtube.com/channel/UCAgYPad1QNRcTIzZEZPrKpQ,Sakuya Ch. ƒæª®•µ•Ø•‰
UCAnmxpXgW0ixFc788tLsiNw,http://www.youtube.com/channel/UCAnmxpXgW0ixFc788tLsiNw,§À§„§◊§◊°§§ﬁ§Í©`§ 
UCAoKkBp0Qj0xW0NEOp7G4hw,http://www.youtube.com/channel/UCAoKkBp0Qj0xW0NEOp7G4hw,‰æõg•∑•¡
UCAplyWK80Y6_YTkb3CCDk1Q,http://www.youtube.com/channel/UCAplyWK80Y6_YTkb3CCDk1Q,ÀÆûÅ ÑM
UCB1s_IdO-r0nUkY2mXeti-A,http://www.youtube.com/channel/UCB1s_IdO-r0nUkY2mXeti-A,™{◊”…Ò•Ï•™• 
UCBAeKqEIugv69Q2GIgcH7oA,http://www.youtube.com/channel/UCBAeKqEIugv69Q2GIgcH7oA,∑Íƒß§≠§È§È
UCBC7vYFNQoGPupe5NxPG4Bw,http://www.youtube.com/channel/UCBC7vYFNQoGPupe5NxPG4Bw,QuonTama Ch. æ√ﬂh§ø§ﬁ
UCBJ6nejlzes6mm9UruaxQsA,http://www.youtube.com/channel/UCBJ6nejlzes6mm9UruaxQsA,õˆ∫£•Õ•‚
UCBT07kDimH3-HJ9zq1rFQKg,http://www.youtube.com/channel/UCBT07kDimH3-HJ9zq1rFQKg,”¿æ√≤ªúÁ§Ê§Î§Î
UCBT_IGEhvrNIODBm3655PeQ,http://www.youtube.com/channel/UCBT_IGEhvrNIODBm3655PeQ,tobari ch. √®úÁ»–§»§–§Í
UCBdUwJ0C624COmDWHAXCbXQ,http://www.youtube.com/channel/UCBdUwJ0C624COmDWHAXCbXQ,ƒßºy•–•Î•Û°∂ƒßÕı‹ächannel°∑
UCBpLt5oWnDnG1ni5f33gcEQ,http://www.youtube.com/channel/UCBpLt5oWnDnG1ni5f33gcEQ,•Ï•»•È
UCBxgYX7hJy6TZVvLXOEQrWw,http://www.youtube.com/channel/UCBxgYX7hJy6TZVvLXOEQrWw, ˝ºƒŒ›òÚ§Ï§Û§≤
UCC0i9nECi4Gz7TU63xZwodg,http://www.youtube.com/channel/UCC0i9nECi4Gz7TU63xZwodg,∞◊—©§ﬂ§∑§ÌShirayuki Mishiro
UCCB4kCxfVMdudYmF6nTnMUQ,http://www.youtube.com/channel/UCCB4kCxfVMdudYmF6nTnMUQ,—©•Œæ´§Ø§‚§¡ Yukinose Kumochi
UCCLtACzuYBKuFGiSyGap5jA,http://www.youtube.com/channel/UCCLtACzuYBKuFGiSyGap5jA,LOVO
UCCtRWnIUz1LRp-TI5gaw6gw,http://www.youtube.com/channel/UCCtRWnIUz1LRp-TI5gaw6gw,•ﬁ•Í•¢°§•¢•‡•Õ•¢
UCCtfxFx7tLK7QSMvfuDSSiA,http://www.youtube.com/channel/UCCtfxFx7tLK7QSMvfuDSSiA,ª¢—€§‹§Û
UCCuEq93a1ZVy4Hex16WnVuA,http://www.youtube.com/channel/UCCuEq93a1ZVy4Hex16WnVuA,–°»’œÚ«ßª¢ Chiko Ch.
UCDHzQ7PSAVW_4Dd0Z1my7Bg,http://www.youtube.com/channel/UCDHzQ7PSAVW_4Dd0Z1my7Bg,üo°©§“§µ§Æ - Hisagi Nana -
UCDQkIK-Md2XDbDWN4nKyzIQ,http://www.youtube.com/channel/UCDQkIK-Md2XDbDWN4nKyzIQ,âÙ¥®§´§ §¶ - Kanau Yumekawa
UCDV5jA1Cgg53EdmsB8zYQpA,http://www.youtube.com/channel/UCDV5jA1Cgg53EdmsB8zYQpA,»ÙƒßÎÖ§’§Ô§Í
UCDZINBxJShY5mks_W1tqcOg,http://www.youtube.com/channel/UCDZINBxJShY5mks_W1tqcOg,–°¯Bﬂ[§Ê§»§œ -Yutoha Takanashi-
UCDbDNd7hniszuAFH9pM-3Wg,http://www.youtube.com/channel/UCDbDNd7hniszuAFH9pM-3Wg,»Ùƒß¬Û§ø§Î§»
UCDd-NcDZGw5gwxPsTXj9IFQ,http://www.youtube.com/channel/UCDd-NcDZGw5gwxPsTXj9IFQ,˙ê”•¢•π•´
UCDgH-CfHO85D0rxtXnXeN2w,http://www.youtube.com/channel/UCDgH-CfHO85D0rxtXnXeN2w,§ﬁ§Í§ §π•¡•„•Û•Õ•Î 
UCDqno_7LWobowaVc_vzUuCA,http://www.youtube.com/channel/UCDqno_7LWobowaVc_vzUuCA,…‘ ¬Û - yayamugi -
UCDrG8pzkq_cCCLcN5wgrzNw,http://www.youtube.com/channel/UCDrG8pzkq_cCCLcN5wgrzNw,ƒßπ‚•Í•µ
UCDx-hwp5iDvp9s5LoMb7-cQ,http://www.youtube.com/channel/UCDx-hwp5iDvp9s5LoMb7-cQ,π⁄ÜD•™•¶•´
UCE3-vQDHVnTvk1Pay7HyCJg,http://www.youtube.com/channel/UCE3-vQDHVnTvk1Pay7HyCJg,–«”∞•∆•»•È
UCE4W22kKQQVdrA2KTiyZ_cA,http://www.youtube.com/channel/UCE4W22kKQQVdrA2KTiyZ_cA,•·©`•·•Û•»•Ù•°•À•ø•π
UCEBO2cX-0hSyRVTldccGmcw,http://www.youtube.com/channel/UCEBO2cX-0hSyRVTldccGmcw,Õ•ÜD§‘§Ë
UCEI8rQTkygS9_hVt-F9F_-g,http://www.youtube.com/channel/UCEI8rQTkygS9_hVt-F9F_-g,ê€√®§œ§À§„
UCFI81W9F49a7GvimKF905eQ,http://www.youtube.com/channel/UCFI81W9F49a7GvimKF905eQ,§®§Œ§∞ -VR•¢•§•…•Î- enogu Ch.
UCFIPVDm8SejRZHkuVOzBmpA,http://www.youtube.com/channel/UCFIPVDm8SejRZHkuVOzBmpA,•ﬂ•È°§•Î•◊•π Mira Ch.
UCFWD2vvDJqjimIzhjEvogNQ,http://www.youtube.com/channel/UCFWD2vvDJqjimIzhjEvogNQ,NEUN
UCFaGKEDWe9_jOmWMsyatxSw,http://www.youtube.com/channel/UCFaGKEDWe9_jOmWMsyatxSw,ΩKƒ©§‡§Ø§Ì
UCFfKS52xZaus6HunxP3Owsw,http://www.youtube.com/channel/UCFfKS52xZaus6HunxP3Owsw,…Ò∞◊§ § §ª
UCFqVAFANOHm17UVy8sWkhqw,http://www.youtube.com/channel/UCFqVAFANOHm17UVy8sWkhqw,ƒß•Œ§‡§®§Î -Mano Mueru-
UCFz96c6bDIK9HhuD57_4akA,http://www.youtube.com/channel/UCFz96c6bDIK9HhuD57_4akA,mizuki Ch. ŒÂ∑y§ﬂ§∫§≠
UCGCNass-jSHshAHA4ufX3Ng,http://www.youtube.com/channel/UCGCNass-jSHshAHA4ufX3Ng,Ã“ûÅ§À§ 
UCGKNbtDv8OTa8559buDu-Gw,http://www.youtube.com/channel/UCGKNbtDv8OTa8559buDu-Gw,“ÙªÍ•“•”•ØHibiku Otodama
UCGPSbXH61y4l85L9XTUl2mA,http://www.youtube.com/channel/UCGPSbXH61y4l85L9XTUl2mA,•Ÿ•Î•‚•√•»°§•Ÿ•Î©`• 
UCGVspfWidhDS-64DQ7ZjYKQ,http://www.youtube.com/channel/UCGVspfWidhDS-64DQ7ZjYKQ,ÜD“Ù§∑§™§Û
UCGYvl7VA13xTKyQMf4S7mmA,http://www.youtube.com/channel/UCGYvl7VA13xTKyQMf4S7mmA,»’œÚƒŒ—Î
UCGjvUD0XeDPynVVcgSIwkKQ,http://www.youtube.com/channel/UCGjvUD0XeDPynVVcgSIwkKQ,¿¥∆‹•ﬁ•´•Ì
UCH-SLA_jpPhM2lzdZjZDxjQ,http://www.youtube.com/channel/UCH-SLA_jpPhM2lzdZjZDxjQ,“Ù•ŒûÅ§È§≥
UCH1B9AR8sfWJVf9zcu9rbGg,http://www.youtube.com/channel/UCH1B9AR8sfWJVf9zcu9rbGg,Ìë§´§µ§Õ
UCH5DBAOT0QyebrMzC7iLobA,http://www.youtube.com/channel/UCH5DBAOT0QyebrMzC7iLobA,88nia - Nia Hachiya -
UCHCbWdtJmZX9pEFtSye_juA,http://www.youtube.com/channel/UCHCbWdtJmZX9pEFtSye_juA,Hisori Ch. ºÜ≤ ƒæ§“§Ω§Í
UCHDteTHrF5wmI9nQYuAgcpw,http://www.youtube.com/channel/UCHDteTHrF5wmI9nQYuAgcpw,ê€¿Ÿ
UCHMdp3y9BbulpngNN7W3GWQ,http://www.youtube.com/channel/UCHMdp3y9BbulpngNN7W3GWQ,∏ ”§∑§™
UCHPAdHQTYfUp3-UIWR1XeOw,http://www.youtube.com/channel/UCHPAdHQTYfUp3-UIWR1XeOw,§¡§Ê§¶§µ - Chiyu ch.-
UCHefdkPE5A4EqGHgDhrVfzw,http://www.youtube.com/channel/UCHefdkPE5A4EqGHgDhrVfzw,•ﬂ• •ﬂ•§•∫•ﬂ
UCHjFUkpN2TYcUtqxaR8qpfQ,http://www.youtube.com/channel/UCHjFUkpN2TYcUtqxaR8qpfQ,§ﬂ§ø§À§ﬂ§Ø- VTuber -
UCHnbtVLZYGuKkGh6iFxxTpw,http://www.youtube.com/channel/UCHnbtVLZYGuKkGh6iFxxTpw,–”“π §Ø§‚§Í - Anya Kumori -
UCHoHuho1yr-uEeBnQqjAXqA,http://www.youtube.com/channel/UCHoHuho1yr-uEeBnQqjAXqA,ª®“Ù§·§§ -Mei Kanon-
UCHtpsJRyv8og3GQxrF-coLQ,http://www.youtube.com/channel/UCHtpsJRyv8og3GQxrF-coLQ,Uru Ch.”¨ä¡˜•¶•Î
UCHv-JirenvPMNJeFhrhEfxw,http://www.youtube.com/channel/UCHv-JirenvPMNJeFhrhEfxw,ª®È_§’§Í§Î
UCIOUnOw74BcQZzskbjK3f8w,http://www.youtube.com/channel/UCIOUnOw74BcQZzskbjK3f8w,≥£ÑŸüoî°§∞§Ã§Ã
UCIQ2woV0Z6kVo3fyfmg5YiA,http://www.youtube.com/channel/UCIQ2woV0Z6kVo3fyfmg5YiA,§ §´§– - nakaba -
UCIYk01c-wq6Ex9sjsDBEl0g,http://www.youtube.com/channel/UCIYk01c-wq6Ex9sjsDBEl0g,◊œ”Í§Î§´
UCIbaYUBG8e7j_uq6_T2XM8g,http://www.youtube.com/channel/UCIbaYUBG8e7j_uq6_T2XM8g,œ´“Ù•Ÿ•Í©`§¡§„§Û Berry Ch
UCIq2Q41fxZkkSaDJn06mtvw,http://www.youtube.com/channel/UCIq2Q41fxZkkSaDJn06mtvw,ÃÏ π•ª•¶-Seu Amatsuka-
UCIu1rRiQLeUU8e1saN6I0eg,http://www.youtube.com/channel/UCIu1rRiQLeUU8e1saN6I0eg,•Œ•¢°§•›•È•Í•π -Noa Polaris-
UCIumx9FItlv6B_JsHVMjVYA,http://www.youtube.com/channel/UCIumx9FItlv6B_JsHVMjVYA,Mirea Sheltzs
UCJ4pezclPqwIWtluOAEzQgQ,http://www.youtube.com/channel/UCJ4pezclPqwIWtluOAEzQgQ,¡µ∞◊ §Î§ 
UCJABeTIKrhExlG6tBTov_ZA,http://www.youtube.com/channel/UCJABeTIKrhExlG6tBTov_ZA,•÷•È•Û•Ø°§•¶•Í•´ - Blanc Ulica -
UCJA_J8CpKRT78Sr1bylS1vA,http://www.youtube.com/channel/UCJA_J8CpKRT78Sr1bylS1vA,B¶≤retta Crossrain
UCJS5sJXtYv4N6Mo-xsFn3Uw,http://www.youtube.com/channel/UCJS5sJXtYv4N6Mo-xsFn3Uw,ºt≤Ë•ﬂ•Û•»
UCJSglVBagnVoCD82MsBlmDA,http://www.youtube.com/channel/UCJSglVBagnVoCD82MsBlmDA,…ΩƒŒ§∑§∫§Ø-Yamana Shizuku-
